Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name
400123,HOSPITAL PEREA,15 DR BASORA STREET,MAYAGUEZ,PR,681,MAYAGUEZ
400124,CENTRO CARDIOVASCULAR,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",RIO PIEDRAS,PR,936,SAN JUAN
400125,HIMA-SAN PABLO FAJARDO,GENERAL VALERO AVE#404,FAJARDO,PR,738,FAJARDO
400126,HOSPITAL METROPOLITANO SAN GERMAN,CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS,SAN GERMAN,PR,683,SAN GERMAN
400127,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,BO MONACILLO CARR NUM 22,SAN JUAN,PR,935,SAN JUAN
400128,"HOSPITAL PAVIA HATO REY, INC",AVE PONCE DE LEON 435,HATO REY,PR,919,SAN JUAN
400130,HOSPITAL METROPOLITANO DE LA MONTANA,CALLE ISAAC GONZALEZ ESQUINA LEDESMA,BDA NUEVA,PR,641,UTUADO
400131,CARIBBEAN MEDICAL CENTER,151 AVE OSVALDO MOLINA,FAJARDO,PR,738,FAJARDO
400132,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,EDIF JESUS T PINEIRO AVE FERNANDEZ JUNCOS BO PUEBL,CAROLINA,PR,979,SAN JUAN
400133,HIMA SAN PABLO CUPEY,CARR 844 KM 5 CUPEY BAJO,SAN JUAN,PR,928,SAN JUAN
400134,SAN JORGE CHILDRENS HOSPITAL INC,258 SAN JORGE STREET,SAN JUAN,PR,912,SAN JUAN
403301,UNIVERSITY PEDIATRIC HOSPITAL,PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS,SAN JUAN,PR,935,SAN JUAN
410001,MEMORIAL HOSPITAL OF RHODE ISLAND,111 BREWSTER STREET,PAWTUCKET,RI,2860,PROVIDENCE
410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE
410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,2904,PROVIDENCE
410006,NEWPORT HOSPITAL,FRIENDSHIP STREET,NEWPORT,RI,2840,NEWPORT
410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,PROVIDENCE
410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,2879,WASHINGTON
410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,RI,2886,KENT
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,RI,2905,PROVIDENCE
410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,RI,2895,PROVIDENCE
410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,PROVIDENCE
410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,RI,2891,WASHINGTON
420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,YORK
420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,CHARLESTON
420005,MCLEOD MEDICAL CENTER - DILLON,301 E JACKSON STREET PO BOX 1327,DILLON,SC,29536,DILLON
420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SPARTANBURG
420009,GHS OCONEE MEMORIAL  HOSPITAL,298 MEMORIAL DRIVE,SENECA,SC,29672,OCONEE
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550,DARLINGTON
420011,CANNON MEMORIAL HOSPITAL,123 W G ACKER DRIVE,PICKENS,SC,29671,PICKENS
420015,BAPTIST EASLEY HOSPITAL,PO BOX 2129,EASLEY,SC,29641,PICKENS
420018,PALMETTO HEALTH RICHLAND,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,29203,RICHLAND
420019,CHESTER REGIONAL MEDICAL CENTER,1 MEDICAL PARK DRIVE,CHESTER,SC,29706,CHESTER
420020,TIDELANDS HEALTH,606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,SC,29440,GEORGETOWN
420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,GREENVILLE
420026,PROVIDENCE HEALTH,2435 FOREST DR,COLUMBIA,SC,29204,RICHLAND
420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,ANDERSON
420030,COLLETON MEDICAL CENTER,501 ROBERTSON BOULEVARD,WALTERBORO,SC,29488,COLLETON
420033,GHS GREER MEMORIAL HOSPITAL,830 SOUTH BUNCOMBE ROAD,GREER,SC,29650,GREENVILLE
420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,29720,LANCASTER
420037,GHS HILLCREST MEMORIAL HOSPITAL,729 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,29681,GREENVILLE
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,SC,29325,LAURENS
420043,MARY BLACK HEALTH SYSTEM GAFFNEY,1530 N LIMESTONE ST,GAFFNEY,SC,29340,CHEROKEE
420048,KERSHAWHEALTH,1315 ROBERTS STREET,CAMDEN,SC,29020,KERSHAW
420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,FLORENCE
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108,NEWBERRY
420055,CAROLINAS HOSPITAL SYSTEM MARION,2829 E HWY 76,MULLINS,SC,29574,MARION
420057,MCLEOD MEDICAL CENTER - DARLINGTON,701 CASHUA FERRY ROAD,DARLINGTON,SC,29540,DARLINGTON
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,CHARLESTON
420066,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,29560,FLORENCE
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,BEAUFORT
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,ORANGEBURG
420070,PALMETTO HEALTH TUOMEY HOSPITAL,129 N WASHINGTON ST,SUMTER,SC,29150,SUMTER
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD
420072,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,29944,HAMPTON
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,LEXINGTON
420078,GHS GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,GREENVILLE
420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,CHARLESTON
420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,BEAUFORT
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,AIKEN
420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,1700 SKYLYN DR PO BOX 3217,SPARTANBURG,SC,29307,SPARTANBURG
420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,HORRY
420086,PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220,RICHLAND
420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,CHARLESTON
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON
420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,FLORENCE
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,GEORGETOWN
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER
420102,GHS PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,GREENVILLE
420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE
420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,CHARLESTON
420105,MCLEOD LORIS  HOSPITAL,3655 MITCHELL STREET,LORIS,SC,29569,HORRY
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,LEXINGTON
420107,MCLEOD HEALTH CHERAW,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,CHESTERFIELD
420108,UNION MEDICAL CENTER,322 WEST SOUTH STREET,UNION,SC,29379,UNION
420109,MCLEOD HEALTH CLARENDON,10 EAST HOSPITAL STREET,MANNING,SC,29102,CLARENDON
421300,ALLENDALE COUNTY HOSPITAL,1787 ALLENDALE FAIRFAX RD,FAIRFAX,SC,29827,ALLENDALE
421301,ABBEVILLE AREA MEDICAL CENTER,420 THOMSON CIRCLE,ABBEVILLE,SC,29620,ABBEVILLE
421302,FAIRFIELD MEMORIAL HOSPITAL,321 BYPASS PO BOX 620,WINNSBORO,SC,29180,FAIRFIELD
421303,WILLIAMSBURG REGIONAL HOSPITAL,500 NELSON BOULEVARD,KINGSTREE,SC,29556,WILLIAMSBURG
421304,EDGEFIELD COUNTY HOSPITAL,300 RIDGE MEDICAL PLAZA,EDGEFIELD,SC,29824,EDGEFIELD
430005,PRAIRIE LAKES HOSPITAL,401 9TH AVENUE NW  POST OFFICE BOX 1210,WATERTOWN,SD,57201,CODINGTON
430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,SD,57006,BROOKINGS
430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT ST,YANKTON,SD,57078,YANKTON
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,DAVISON
430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,BROWN
430015,AVERA ST MARY'S HOSPITAL,801 E SIOUX,PIERRE,SD,57501,HUGHES
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,MINNEHAHA
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117,MINNEHAHA
430048,REGIONAL HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,LAWRENCE
430077,REGIONAL HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD  POST OFFICE BOX 6000,RAPID CITY,SD,57701,PENNINGTON
430082,PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,3200 CANYON LAKE DR,RAPID CITY,SD,57702,PENNINGTON
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,24276 166TH AIRPORT ROAD,EAGLE BUTTE,SD,57625,DEWEY
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,TODD
430089,DUNES SURGICAL HOSPITAL,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,UNION
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,910 EAST 20TH STREET,SIOUX FALLS,SD,57105,MINNEHAHA
430091,BLACK HILLS SURGICAL HOSPITAL LLP,216 ANAMARIA DR,RAPID CITY,SD,57703,PENNINGTON
430093,SAME DAY SURGERY CENTER LLC,651 CATHEDRAL DRIVE,RAPID CITY,SD,57701,PENNINGTON
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,SD,57108,MINNEHAHA
430097,SANFORD ABERDEEN MEDICAL CENTER,2905 3RD AVE SE,ABERDEEN,SD,57402,BROWN
431300,MADISON REGIONAL HEALTH SYSTEM,323 SW 10TH ST,MADISON,SD,57042,LAKE
431301,FAULKTON AREA MEDICAL CENTER,1300 OAK STREET  POST OFFICE BOX 100,FAULKTON,SD,57438,FAULK
431302,AVERA GETTYSBURG HOSPITAL,606 EAST GARFIELD,GETTYSBURG,SD,57442,POTTER
431305,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,708 8TH ST,ARMOUR,SD,57313,DOUGLAS
431306,PLATTE HEALTH CENTER - CAH,601 E 7TH ST  POST OFFICE BOX 200,PLATTE,SD,57369,CHARLES MIX
431307,SANFORD CLEAR LAKE MEDICAL CENTER,701 THIRD AVENUE SOUTH,CLEAR LAKE,SD,57226,DEUEL
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,410 9TH ST POST OFFICE BOX 517,EUREKA,SD,57437,MC PHERSON
431310,AVERA FLANDREAU HOSPITAL - CAH,214 NORTH PRAIRIE STREET,FLANDREAU,SD,57028,MOODY
431311,SANFORD HOSPITAL WEBSTER - CAH,1401 W FIRST ST POST OFFICE BOX 489,WEBSTER,SD,57274,DAY
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,413 9TH STREET,BRITTON,SD,57430,MARSHALL
431313,FREEMAN MEDICAL CENTER - CAH,510 E 8TH ST  POST OFFICE BOX 370,FREEMAN,SD,57029,HUTCHINSON
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,102 MAJOR ALLEN   POST OFFICE BOX 70D,MARTIN,SD,57551,BENNETT
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,513 3RD ST SW  POST OFFICE BOX 280,WAGNER,SD,57380,CHARLES MIX
431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,600 BILLARS ST,SCOTLAND,SD,57059,BON HOMME
431318,BOWDLE HOSPITAL - CAH,8001 W 5TH  POST OFFICE BOX 556,BOWDLE,SD,57428,EDMUNDS
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,503 W PINE  POST OFFICE BOX 790,PHILIP,SD,57567,HAAKON
431320,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,61 CHARLES STREET,DEADWOOD,SD,57732,LAWRENCE
431321,REGIONAL HEALTH STURGIS HOSPITAL,2140 JUNCTION AVE,STURGIS,SD,57785,MEADE
431322,FALL RIVER HOSPITAL - CAH,1201 HIGHWAY 71 SOUTH,HOT SPRINGS,SD,57747,FALL RIVER
431323,REGIONAL HEALTH CUSTER HOSPITAL,1220 MONTGOMERY STREET,CUSTER,SD,57730,CUSTER
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,604 1ST ST NE,WESSINGTON SPRINGS,SD,57382,JERAULD
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,1401 10TH AVE WEST,MOBRIDGE,SD,57601,WALWORTH
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,301 FLYNN DRIVE,MILBANK,SD,57252,GRANT
431327,ST MICHAEL'S HOSPITAL - CAH,410 W 16TH AVE,TYNDALL,SD,57066,BON HOMME
431328,PIONEER MEMORIAL HOSPITAL - CAH,315 N WASHINGTON AVE  POST OFFICE BOX 368,VIBORG,SD,57070,TURNER
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,300 S BYRON,CHAMBERLAIN,SD,57325,BRULE
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,401 WEST GLYNN DRIVE,PARKSTON,SD,57366,HUTCHINSON
431331,AVERA DELLS AREA HOSPITAL  - CAH,909 N IOWA AVE,DELL RAPIDS,SD,57022,MINNEHAHA
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,306 PRAIRIE AVENUE SW  POST OFFICE BOX 160,DE SMET,SD,57231,KINGSBURY
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,440 NORTH HIAWATHA DRIVE,CANTON,SD,57013,LINCOLN
431334,WINNER REGIONAL HEALTHCARE CENTER - CAH,745 EAST 8TH STREET,WINNER,SD,57580,TRIPP
431335,HURON REGIONAL MEDICAL CENTER,172 FOURTH STREET SE,HURON,SD,57350,BEADLE
431336,SANFORD VERMILLION HOSPITAL,20 SOUTH PLUM STREET,VERMILLION,SD,57069,CLAY
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,300 W 5TH ST,MILLER,SD,57362,HAND
431338,AVERA GREGORY HOSPITAL,400 PARK STREET  POST OFFICE BOX 408,GREGORY,SD,57533,GREGORY
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,205 ORCHARD DR,SISSETON,SD,57262,ROBERTS
433300,LIFESCAPE,2501 W 26TH ST,SIOUX FALLS,SD,57105,MINNEHAHA
440001,UNICOI COUNTY  HOSPITAL,100 GREENWAY CIRCLE,ERWIN,TN,37650,UNICOI
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,MADISON
440006,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,37207,DAVIDSON
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,200 W CHURCH ST,LEXINGTON,TN,38351,HENDERSON
440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,CUMBERLAND
440010,WAYNE MEDICAL CENTER,103 J V MANGUBAT DR,WAYNESBORO,TN,38485,WAYNE
440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,BLOUNT
440012,BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,SULLIVAN
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX
440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,631 RB WILSON DR,HUNTINGDON,TN,38344,CARROLL
440017,HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,SULLIVAN
440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,CARTER
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,GILES
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",1420 TUSCULUM BLVD,GREENEVILLE,TN,37745,GREENE
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,WILLIAMSON
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,HAMBLEN
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,ROANE
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,851 LOCUST STREET,ROGERSVILLE,TN,37857,HAWKINS
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,CAMPBELL
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,ANDERSON
440035,TENNOVA HEALTHCARE-CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,MONTGOMERY
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,DAVIDSON
440040,PERRY COMMUNITY HOSPITAL,2718 SQUIRREL HOLLOW DRIVE,LINDEN,TN,37096,PERRY
440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON
440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,SHELBY
440050,TAKOMA REGIONAL HOSPITAL,401 TAKOMA AVE,GREENEVILLE,TN,37743,GREENE
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,RUTHERFORD
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,JEFFERSON
440057,CLAIBORNE MEDICAL CENTER,1850 OLD KNOXVILLE HIGHWAY,TAZEWELL,TN,37879,CLAIBORNE
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN
440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,PUTNAM
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,GIBSON
440061,TENNOVA HEALTHCARE-VOLUNTEER MARTIN,161 MOUNT PELIA RD,MARTIN,TN,38237,WEAKLEY
440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,WASHINGTON
440065,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,ROBERTSON
440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,TN,37814,HAMBLEN
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,MC MINN
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,38363,DECATUR
440072,TENNOVA HEALTHCARE-DYERSBURG REGIONAL,400 TICKLE ST,DYERSBURG,TN,38024,DYER
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,MAURY
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,SEVIER
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,DAVIDSON
440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,MONROE
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,HAMILTON
440102,LINCOLN MEDICAL CENTER,106 MEDICAL CENTER BLVD,FAYETTEVILLE,TN,37334,LINCOLN
440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,HAMILTON
440109,HARDIN MEDICAL CENTER,935 WAYNE ROAD,SAVANNAH,TN,38372,HARDIN
440110,FORT LOUDON MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,LOUDON
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,DAVIDSON
440120,TENNOVA HEALTHCARE,900 EAST OAK HILL AVENUE,KNOXVILLE,TN,37917,KNOX
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,KNOX
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,OBION
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TIPTON
440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,HENRY
440133,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,DAVIDSON
440137,TENNOVA HEALTHCARE-SHELBYVILLE,2835 HWY 231 N,SHELBYVILLE,TN,37160,BEDFORD
440144,TENNOVA HEALTHCARE-HARTON,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,COFFEE
440148,SAINT THOMAS DEKALB HOSPITAL,520 W MAIN ST,SMITHVILLE,TN,37166,DE KALB
440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,DAVIDSON
440151,SAINT THOMAS RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,37110,WARREN
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,SHELBY
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,COCKE
440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,HAMILTON
440159,DELTA MEDICAL CENTER,3000 GETWELL RD,MEMPHIS,TN,38118,SHELBY
440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,DAVIDSON
440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,KNOX
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,LAWRENCE
440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,SULLIVAN
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,37762,CAMPBELL
440181,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,HARDEMAN
440182,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,38201,CARROLL
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,WASHINGTON
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,BRADLEY
440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,OVERTON
440189,TENNOVA HEALTHCARE-REGIONAL JACKSON,367 HOSPITAL BLVD,JACKSON,TN,38305,MADISON
440192,SAINT THOMAS HIGHLANDS HOSPITAL,401 SEWELL DR,SPARTA,TN,38583,WHITE
440193,TENNOVA HEALTHCARE-LEBANON,1411 BADDOUR PARKWAY,LEBANON,TN,37087,WILSON
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,SUMNER
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,DAVIDSON
440200,SAINT THOMAS STONES RIVER HOSPITAL,324 DOOLITTLE ROAD,WOODBURY,TN,37190,CANNON
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,37203,DAVIDSON
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,RUTHERFORD
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,SHELBY
440231,TRUSTPOINT HOSPITAL,1009 NORTH THOMPSON LANE,MURFREESBORO,TN,37129,RUTHERFORD
440232,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,ERIN,TN,37061,HOUSTON
